Data File Name,2100 expert_mRNA Nano_DE13804677_2022-10-19_15-49-14.xad
Data File Path,F:\BPC\PAb_ME1_020
Date Created,"Wednesday, October 19, 2022 1:49:13 PM"
Date Last Modified,"Wednesday, October 19, 2022 2:19:41 PM"
Version Created,B.02.10.SI764
Version Last Modified,B.02.10.SI764
 
Assay Name,mRNA Nano Series II
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\RNA
Assay Title,mRNA Nano
Assay Version,2.5
 
Number of Samples Run,12
 
Sample Name,Sample 3
Number of Events,1420
 
Time,Value
79.3,0.2182087
79.35,0.2002304
79.4,0.1859284
79.45,0.2013125
79.5,0.2314702
79.55,0.2382479
79.6,0.2332752
79.65,0.2270225
79.7,0.2006812
79.75,0.1635108
79.8,0.1375464
79.85,0.1062163
79.9,7.950509E-02
79.95,9.116462E-02
80,0.1373629
80.05,0.1897357
80.1,0.2441547
80.15,0.2871638
80.2,0.2816748
80.25,0.2354324
80.3,0.2151194
80.35,0.1856382
80.4,0.1710929
80.45,0.1652995
80.5,0.1688218
80.55,0.1704379
80.6,0.1700813
80.65,0.1687752
80.7,0.1614401
80.75,0.1584678
80.8,0.172517
80.85,0.1889079
80.9,0.202529
80.95,0.1902005
81,0.1714548
81.05,0.1661546
81.1,0.1847954
81.15,0.1847954
81.2,0.1847954
81.25,0.1847954
81.3,0.1847954
81.35,0.1847954
81.4,0.1847954
81.45,0.1847954
81.5,0.1847954
81.55,0.1847954
81.6,0.1847954
81.65,0.1847954
81.7,0.1847954
81.75,0.1847954
81.8,0.1847954
81.85,0.1847954
81.9,0.1847954
81.95,0.1847954
82,0.1847954
82.05,0.1847954
82.1,0.1847954
82.15,0.1847954
82.2,0.1847954
82.25,0.1847954
82.3,0.1847954
82.35,0.1847954
82.4,0.1847954
82.45,0.1847954
82.5,0.1847954
82.55,0.1847954
82.6,0.1847954
82.65,0.1847954
82.7,0.1847954
82.75,0.1847954
82.8,0.1847954
82.85,0.1847954
82.9,0.1847954
82.95,0.1847954
83,0.1847954
83.05,0.1847954
83.1,0.1847954
83.15,0.1847954
83.2,0.1847954
83.25,0.1847954
83.3,0.1847954
83.35,0.1847954
83.4,0.1847954
83.45,0.1847954
83.5,0.1847954
83.55,0.1847954
83.6,0.1847954
83.65,0.1847954
83.7,0.1847954
83.75,0.1847954
83.8,0.1847954
83.85,0.1847954
83.9,0.1847954
83.95,0.1847954
84,0.1847954
84.05,0.1847954
84.1,0.1847954
84.15,0.1847954
84.2,0.1847954
84.25,0.1847954
84.3,0.1847954
84.35,0.1847954
84.4,0.1847954
84.45,0.1847954
84.5,0.1847954
84.55,0.1847954
84.6,0.1847954
84.65,0.1847954
84.7,0.1847954
84.75,0.1847954
84.8,0.1847954
84.85,0.1847954
84.9,0.1847954
84.95,0.1847954
 
Alignment,On
