Data File Name,2100 expert_mRNA Nano_DE13804677_2022-12-15_13-06-18.xad
79.75,-1.276283E-02
79.8,-3.699213E-02
79.85,-2.794759E-02
79.9,8.074151E-04
79.95,1.416759E-02
80,1.915969E-02
80.05,1.899528E-02
80.1,4.238386E-03
80.15,8.650701E-03
80.2,1.137911E-02
80.25,3.408078E-02
80.3,5.986314E-02
80.35,9.073123E-02
80.4,0.1305965
80.45,0.1650857
80.5,0.1636001
80.55,0.1626918
80.6,0.1128147
80.65,8.187845E-02
80.7,0.0547132
80.75,5.682738E-02
80.8,6.233729E-02
80.85,6.477357E-02
80.9,5.845296E-02
80.95,4.800216E-02
81,3.873243E-02
81.05,3.521053E-02
81.1,2.625862E-02
81.15,2.194752E-02
81.2,1.456511E-02
81.25,5.716821E-03
81.3,-3.684998E-03
81.35,-3.684998E-03
81.4,-3.684998E-03
81.45,-3.684998E-03
81.5,-3.684998E-03
81.55,-3.684998E-03
81.6,-3.684998E-03
81.65,-3.684998E-03
81.7,-3.684998E-03
81.75,-3.684998E-03
81.8,-3.684998E-03
81.85,-3.684998E-03
81.9,-3.684998E-03
81.95,-3.684998E-03
82,-3.684998E-03
82.05,-3.684998E-03
82.1,-3.684998E-03
82.15,-3.684998E-03
82.2,-3.684998E-03
82.25,-3.684998E-03
82.3,-3.684998E-03
82.35,-3.684998E-03
82.4,-3.684998E-03
82.45,-3.684998E-03
82.5,-3.684998E-03
82.55,-3.684998E-03
82.6,-3.684998E-03
82.65,-3.684998E-03
82.7,-3.684998E-03
82.75,-3.684998E-03
82.8,-3.684998E-03
82.85,-3.684998E-03
82.9,-3.684998E-03
82.95,-3.684998E-03
83,-3.684998E-03
83.05,-3.684998E-03
83.1,-3.684998E-03
83.15,-3.684998E-03
83.2,-3.684998E-03
83.25,-3.684998E-03
83.3,-3.684998E-03
83.35,-3.684998E-03
83.4,-3.684998E-03
83.45,-3.684998E-03
83.5,-3.684998E-03
83.55,-3.684998E-03
83.6,-3.684998E-03
83.65,-3.684998E-03
83.7,-3.684998E-03
83.75,-3.684998E-03
83.8,-3.684998E-03
83.85,-3.684998E-03
83.9,-3.684998E-03
83.95,-3.684998E-03
84,-3.684998E-03
84.05,-3.684998E-03
84.1,-3.684998E-03
84.15,-3.684998E-03
84.2,-3.684998E-03
84.25,-3.684998E-03
84.3,-3.684998E-03
84.35,-3.684998E-03
84.4,-3.684998E-03
84.45,-3.684998E-03
84.5,-3.684998E-03
84.55,-3.684998E-03
84.6,-3.684998E-03
84.65,-3.684998E-03
84.7,-3.684998E-03
84.75,-3.684998E-03
84.8,-3.684998E-03
84.85,-3.684998E-03
84.9,-3.684998E-03
84.95,-3.684998E-03
 
Alignment,On
